p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,datagenes,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
0,0.725381238530175,0.369,0.022,0,10,ttll12,ttll12,ENSNFUG00015014331,"tubulin tyrosine ligase-like family, member 12",ENSG00000100304,TTLL12,tubulin tyrosine ligase like 12
0,0.7234914929913596,0.594,0.068,0,10,esf1,esf1,ENSNFUG00015001485,"ESF1, nucleolar pre-rRNA processing protein, homolog (S. cerevisiae)",ENSG00000089048,ESF1,ESF1 nucleolar pre-rRNA processing protein homolog
0,0.7183262938900716,0.553,0.037,0,10,GNL3,GNL3,ENSNFUG00015015382,G protein nucleolar 3,ENSG00000163938,GNL3,G protein nucleolar 3
0,0.7139976522311622,0.544,0.037,0,10,PPRC1.1,NA,NA,NA,NA,NA,NA
0,0.7057389592083574,0.525,0.045,0,10,ATAD3B,ATAD3B,ENSNFUG00015006550,ATPase family AAA domain containing 3A,ENSG00000197785,ATAD3A,ATPase family AAA domain containing 3A
0,0.7015042807819831,0.69,0.1,0,10,ENSNFUG00015010233,,ENSNFUG00015010233,NA,ENSG00000117877,POLR1G,RNA polymerase I subunit G
0,0.6970720533749578,0.508,0.031,0,10,utp4,utp4,ENSNFUG00015022455,UTP4 small subunit processome component,ENSG00000141076,UTP4,UTP4 small subunit processome component
0,0.6836550999895021,0.549,0.059,0,10,ddx27,ddx27,ENSNFUG00015012929,DEAD-box helicase 27,ENSG00000124228,DDX27,DEAD-box helicase 27
0,0.6808948617298531,0.59,0.069,0,10,dnajc2,dnajc2,ENSNFUG00015001233,"DnaJ (Hsp40) homolog, subfamily C, member 2",ENSG00000105821,DNAJC2,DnaJ heat shock protein family (Hsp40) member C2
0,0.6766888250516224,0.588,0.057,0,10,UTP3,UTP3,ENSNFUG00015018942,UTP3 small subunit processome component,ENSG00000132467,UTP3,UTP3 small subunit processome component
0,0.657588699213803,0.503,0.026,0,10,gart,gart,ENSNFUG00015024733,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",ENSG00000159131,GART,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase"
0,0.6485720351214991,0.579,0.064,0,10,mphosph10,mphosph10,ENSNFUG00015017484,M-phase phosphoprotein 10,ENSG00000124383,MPHOSPH10,M-phase phosphoprotein 10
0,0.641947574811969,0.482,0.052,0,10,PTPMT1,PTPMT1,ENSNFUG00015008136,protein tyrosine phosphatase mitochondrial 1,ENSG00000110536,PTPMT1,protein tyrosine phosphatase mitochondrial 1
0,0.6360752741437836,0.657,0.085,0,10,DDX24,DDX24,ENSNFUG00015019882,DEAD-box helicase 24,ENSG00000089737,DDX24,DEAD-box helicase 24
0,0.6327184349294426,0.486,0.046,0,10,impdh2,impdh2,ENSNFUG00015011486,inosine monophosphate dehydrogenase 2,ENSG00000178035,IMPDH2,inosine monophosphate dehydrogenase 2
0,0.632383016719475,0.584,0.052,0,10,OLA.5378,OLA.5378,ENSNFUG00015002121,EMG1 N1-specific pseudouridine methyltransferase,ENSG00000126749,EMG1,EMG1 N1-specific pseudouridine methyltransferase
0,0.6286027580980662,0.616,0.08,0,10,C5H9ORF85,C5H9ORF85,ENSNFUG00015008568,"chromosome sgr18 open reading frame, human C9orf85",ENSG00000155621,C9orf85,chromosome 9 open reading frame 85
0,0.6274119368349711,0.594,0.064,0,10,zgc:162025,zgc:162025,ENSNFUG00015007777,zgc:162025,ENSG00000157895,C12orf43,chromosome 12 open reading frame 43
0,0.6024726116676984,0.492,0.048,0,10,gpatch4,gpatch4,ENSNFUG00015004571,G patch domain-containing protein 4-like,ENSG00000160818,GPATCH4,G-patch domain containing 4
0,0.600715699417848,0.534,0.042,0,10,PAK1IP1,PAK1IP1,ENSNFUG00015011874,PAK1 interacting protein 1,ENSG00000111845,PAK1IP1,PAK1 interacting protein 1
0,0.5856737998719279,0.416,0.032,0,10,paplna,paplna,ENSNFUG00015006336,"papilin a, proteoglycan-like sulfated glycoprotein",ENSG00000100767,PAPLN,"papilin, proteoglycan like sulfated glycoprotein"
0,0.5712459625825412,0.508,0.054,0,10,ccdc58,ccdc58,ENSNFUG00015021856,coiled-coil domain containing 58,ENSG00000160124,MIX23,mitochondrial matrix import factor 23
0,0.5653558990641132,0.531,0.053,0,10,BYSL,BYSL,ENSNFUG00015005986,bystin like,ENSG00000112578,BYSL,bystin like
0,0.5639292774516873,0.475,0.032,0,10,pdcd2,pdcd2,ENSNFUG00015003095,programmed cell death 2,ENSG00000071994,PDCD2,programmed cell death 2
0,0.5536002999493534,0.577,0.061,0,10,LRRC47,LRRC47,ENSNFUG00015008967,leucine rich repeat containing 47,ENSG00000130764,LRRC47,leucine rich repeat containing 47
0,0.5518005725757195,0.308,0.005,0,10,fah,fah,ENSNFUG00015007184,fumarylacetoacetate hydrolase (fumarylacetoacetase),ENSG00000103876,FAH,fumarylacetoacetate hydrolase
0,0.5463516899024389,0.41,0.016,0,10,ipo4,ipo4,ENSNFUG00015004585,importin 4,ENSG00000196497,IPO4,importin 4
0,0.5231678973765161,0.44,0.036,0,10,TUFM,TUFM,ENSNFUG00015001810,"Tu translation elongation factor, mitochondrial",ENSG00000178952,TUFM,"Tu translation elongation factor, mitochondrial"
0,0.5061559404826056,0.43,0.02,0,10,si:dkey-44g23.5,si:dkey-44g23.5,ENSNFUG00015011143,protein FAM195A-like,ENSG00000172366,MCRIP2,MAPK regulated corepressor interacting protein 2
0,0.5018434104907119,0.471,0.045,0,10,SURF2,SURF2,ENSNFUG00015020969,surfeit 2,,NA,NA
3.291866974895137e-307,1.4570847851468813,0.905,0.203,2.3816657563366317e-303,10,nop58,nop58,ENSNFUG00015009049,NOP58 ribonucleoprotein,ENSG00000055044,NOP58,NOP58 ribonucleoprotein
2.1260344727551864e-304,0.5424274429492355,0.479,0.051,1.5381859410383773e-300,10,NOC2L,NOC2L,ENSNFUG00015022033,NOC2 like nucleolar associated transcriptional repressor,ENSG00000188976,NOC2L,NOC2 like nucleolar associated transcriptional repressor
1.7063614217171124e-301,0.7764492823877308,0.711,0.109,1.2345524886123309e-297,10,FKBP3,FKBP3,ENSNFUG00015010869,FKBP prolyl isomerase 3,ENSG00000100442,FKBP3,FKBP prolyl isomerase 3
4.7291363338330066e-299,0.5036757455171528,0.46,0.047,3.42153013752818e-295,10,PWP1,PWP1,ENSNFUG00015004642,"PWP1 homolog, endonuclein",ENSG00000136045,PWP1,"PWP1 homolog, endonuclein"
1.3783914804332088e-294,0.94739985683299,0.757,0.128,9.972662360934266e-291,10,FAM136A,FAM136A,ENSNFUG00015015281,family with sequence similarity 136 member A,ENSG00000035141,FAM136A,family with sequence similarity 136 member A
3.692847943232896e-289,0.6775853992267874,0.651,0.096,2.6717754869290004e-285,10,EIF2A,EIF2A,ENSNFUG00015003375,eukaryotic translation initiation factor 2A,ENSG00000144895,EIF2A,eukaryotic translation initiation factor 2A
2.371599275096312e-284,0.5940351947080242,0.557,0.072,1.7158520755321817e-280,10,RRP7A,RRP7A,ENSNFUG00015012586,ribosomal RNA processing 7 homolog A,ENSG00000189306,RRP7A,ribosomal RNA processing 7 homolog A
5.114797296130807e-284,2.1498239115998317,0.946,0.301,3.7005558437506387e-280,10,ALAD,ALAD,ENSNFUG00015000418,aminolevulinate dehydratase,ENSG00000148218,ALAD,aminolevulinate dehydratase
5.11712631277339e-281,0.6473496069843709,0.579,0.079,3.702240887291548e-277,10,GRSF1,GRSF1,ENSNFUG00015005747,heterogeneous nuclear ribonucleoprotein H-like,,NA,NA
4.015553696164926e-280,0.5514359437667053,0.553,0.072,2.905253099175324e-276,10,RBM28,RBM28,ENSNFUG00015018231,RNA binding motif protein 28,ENSG00000106344,RBM28,RNA binding motif protein 28
6.395734126589228e-279,0.5559976086103662,0.542,0.07,4.6273136405873066e-275,10,PPIL3,PPIL3,ENSNFUG00015021573,peptidylprolyl isomerase like 3,ENSG00000240344,PPIL3,peptidylprolyl isomerase like 3
1.1332935078033425e-277,0.8772702795070637,0.707,0.127,8.199378528957183e-274,10,ABCE1,ABCE1,ENSNFUG00015001464,ATP binding cassette subfamily E member 1,ENSG00000164163,ABCE1,ATP binding cassette subfamily E member 1
4.130861554689459e-276,2.26045712243946,0.998,0.918,2.988678334817823e-272,10,prdx2,prdx2,ENSNFUG00015006496,peroxiredoxin 2,,NA,NA
7.11502501578909e-276,0.5851873242765679,0.501,0.062,5.147720598923407e-272,10,UNGA,UNGA,ENSNFUG00015014137,uracil DNA glycosylase a,ENSG00000076248,UNG,uracil DNA glycosylase
8.413224918555682e-275,1.1094772040760186,0.866,0.185,6.086968228575036e-271,10,NMD3,NMD3,ENSNFUG00015004570,NMD3 ribosome export adaptor,ENSG00000169251,NMD3,NMD3 ribosome export adaptor
7.647153952595304e-274,0.8968222061079096,0.683,0.123,5.5327158847027024e-270,10,sae1,sae1,ENSNFUG00015008566,SUMO1 activating enzyme subunit 1,ENSG00000142230,SAE1,SUMO1 activating enzyme subunit 1
5.885738397361863e-273,0.5558545672758957,0.512,0.066,4.2583317304913074e-269,10,NUP107,NUP107,ENSNFUG00015024242,nucleoporin 107,ENSG00000111581,NUP107,nucleoporin 107
2.67385434033565e-272,0.7570502997530995,0.575,0.083,1.9345336152328427e-268,10,uhrf1,uhrf1,ENSNFUG00015017248,ubiquitin-like with PHD and ring finger domains 1,ENSG00000276043,UHRF1,ubiquitin like with PHD and ring finger domains 1
2.991806132005434e-268,0.5221705669758476,0.542,0.071,2.1645717365059315e-264,10,POLR1E,POLR1E,ENSNFUG00015007253,RNA polymerase I subunit E,ENSG00000137054,POLR1E,RNA polymerase I subunit E
9.775490101949826e-267,1.3507099696131852,0.846,0.196,7.0725670887607e-263,10,AHCY,AHCY,ENSNFUG00015004795,adenosylhomocysteinase,ENSG00000101444,AHCY,adenosylhomocysteinase
1.3355057642427284e-261,0.80874864390629575,0.692,0.118,9.66238420429614e-258,10,TRMT112,TRMT112,ENSNFUG00015007473,tRNA methyltransferase subunit 11-2,ENSG00000173113,TRMT112,tRNA methyltransferase activator subunit 11-2
1.1576500823188216e-258,0.5186951569351834,0.573,0.084,8.375598345576674e-255,10,MRPL9,MRPL9,ENSNFUG00015022295,mitochondrial ribosomal protein L9,ENSG00000143436,MRPL9,mitochondrial ribosomal protein L9
1.2153153873214919e-256,0.5567309364447353,0.568,0.083,8.792806827270993e-253,10,ccdc12,ccdc12,ENSNFUG00015000660,coiled-coil domain containing 12,ENSG00000160799,CCDC12,coiled-coil domain containing 12
6.554124244663803e-254,0.8724380132229579,0.772,0.154,4.7419088910142614e-250,10,EXOSC6,EXOSC6,ENSNFUG00015022404,exosome component 6,ENSG00000223496,EXOSC6,exosome component 6
1.9709277627023052e-253,0.9312422705765346,0.666,0.128,1.425966236315118e-249,10,slc9a1b,slc9a1b,ENSNFUG00015021673,solute carrier family 9 member A1b,,NA,NA
5.626871927113742e-253,1.0462683058841566,0.816,0.185,4.071041839266792e-249,10,ESD,ESD,ENSNFUG00015006947,esterase D,ENSG00000139684,ESD,esterase D
1.4303260895422007e-252,0.6338494902952904,0.544,0.083,1.0348409257837822e-248,10,GCAT,GCAT,ENSNFUG00015017282,glycine C-acetyltransferase,ENSG00000100116,GCAT,glycine C-acetyltransferase
3.773650366382914e-252,0.7221002920703998,0.692,0.123,2.7302360400780383e-248,10,mrps6,mrps6,ENSNFUG00015007239,mitochondrial ribosomal protein S6,ENSG00000243927,MRPS6,mitochondrial ribosomal protein S6
8.076497730023104e-250,0.5063376672742841,0.33,0.03,5.843346107671716e-246,10,POLD2,POLD2,ENSNFUG00015018199,"DNA polymerase delta 2, accessory subunit",ENSG00000106628,POLD2,"DNA polymerase delta 2, accessory subunit"
1.4082179567991684e-248,0.5971046757324823,0.666,0.111,1.0188456917441983e-244,10,NIP7,NIP7,ENSNFUG00015002725,nucleolar pre-rRNA processing protein NIP7,ENSG00000132603,NIP7,nucleolar pre-rRNA processing protein NIP7
4.4275043521530044e-245,0.9467472624057558,0.64,0.11,3.203299398782699e-241,10,"NASP","NASP",ENSNFUG00015009687,histone-binding protein N1/N2-like,ENSG00000132780,"NASP",nuclear autoantigenic sperm protein
4.102969655116131e-244,0.5615764620391446,0.512,0.071,2.968498545476521e-240,10,TOMM40,TOMM40,ENSNFUG00015003414,translocase of outer mitochondrial membrane 40,ENSG00000130204,TOMM40,translocase of outer mitochondrial membrane 40
1.534271255390981e-241,0.6384144926556309,0.57,0.09,1.1100452532753749e-237,10,isy1,isy1,ENSNFUG00015007544,ISY1 splicing factor homolog,ENSG00000240682,ISY1,ISY1 splicing factor homolog
1.534271255390981e-241,0.6384144926556309,0.57,0.09,1.1100452532753749e-237,10,isy1,isy1,ENSNFUG00015007544,ISY1 splicing factor homolog,ENSG00000261796,ISY1-RAB43,ISY1-RAB43 readthrough
2.638160698033746e-238,0.562408325734342,0.703,0.126,1.9087092650274152e-234,10,TWISTNB,TWISTNB,ENSNFUG00015025232,RNA polymerase I subunit F,ENSG00000105849,POLR1F,RNA polymerase I subunit F
5.258499774670805e-237,0.5218108590321453,0.473,0.062,3.8045245869743273e-233,10,exosc9,exosc9,ENSNFUG00015008492,exosome component 9,ENSG00000123737,EXOSC9,exosome component 9
4.010535254197602e-232,0.6759696032115712,0.692,0.131,2.901622256411965e-228,10,MRPS5,MRPS5,ENSNFUG00015005770,mitochondrial ribosomal protein S5,ENSG00000144029,MRPS5,mitochondrial ribosomal protein S5
2.95122599790749e-231,0.8350336274208571,0.716,0.15,2.135212009486069e-227,10,rab3db,rab3db,ENSNFUG00015002854,"RAB3D, member RAS oncogene family, b",ENSG00000105514,RAB3D,"RAB3D, member RAS oncogene family"
6.989764577827318e-230,1.7069066516347977,0.859,0.234,5.057094672058065e-226,10,pcna,pcna,ENSNFUG00015014638,"Nothobranchius furzeri proliferating cell nuclear antigen (pcna), mRNA.",ENSG00000132646,PCNA,proliferating cell nuclear antigen
9.209147155800021e-228,1.2702704147805362,1,0.99,6.662817967221316e-224,10,RPLP0,RPLP0,ENSNFUG00015011674,ribosomal protein lateral stalk subunit P0,ENSG00000089157,RPLP0,ribosomal protein lateral stalk subunit P0
9.209147155800021e-228,1.2702704147805362,1,0.99,6.662817967221316e-224,10,RPLP0,RPLP0,ENSNFUG00015011674,ribosomal protein lateral stalk subunit P0,ENSG00000089157,RPLP0,ribosomal protein lateral stalk subunit P0
1.4318632116550153e-227,0.682338720689712,0.625,0.109,1.0359530336324035e-223,10,SSRP1,SSRP1,ENSNFUG00015003514,structure specific recognition protein 1,ENSG00000149136,SSRP1,structure specific recognition protein 1
1.0332369582408786e-226,1.3882518933407406,0.913,0.286,7.475469392872757e-223,10,pno1,pno1,ENSNFUG00015024451,partner of NOB1 homolog,ENSG00000115946,PNO1,partner of NOB1 homolog
2.4694954020166095e-226,0.6173215208384819,0.662,0.12,1.786679923359017e-222,10,mrps18b,mrps18b,ENSNFUG00015015222,mitochondrial ribosomal protein S18B,ENSG00000204568,MRPS18B,mitochondrial ribosomal protein S18B
1.7690065755752208e-224,0.6799267639186991,0.594,0.102,1.2798762574286723e-220,10,RPA2,RPA2,ENSNFUG00015001103,replication protein A2,ENSG00000117748,RPA2,replication protein A2
1.1991329829945472e-223,1.197647997735395,0.872,0.249,8.675727131965549e-220,10,EDF1,EDF1,ENSNFUG00015000783,endothelial differentiation related factor 1,ENSG00000107223,EDF1,endothelial differentiation related factor 1
3.90150504048299e-223,0.5684831509849628,0.709,0.135,2.8227388967894433e-219,10,mak16,mak16,ENSNFUG00015005506,MAK16 homolog (S. cerevisiae),ENSG00000198042,MAK16,MAK16 homolog
2.791385347481914e-222,0.5776513286069495,0.484,0.072,2.0195672989031648e-218,10,PA2G4A,PA2G4A,ENSNFUG00015011992,proliferation-associated 2G4,ENSG00000170515,PA2G4,proliferation-associated 2G4
2.791385347481914e-222,0.5776513286069495,0.484,0.072,2.0195672989031648e-218,10,PA2G4A,PA2G4A,ENSNFUG00015011992,proliferation-associated 2G4,ENSG00000257411,,novel protein
9.373398230735013e-222,0.8762116714711645,0.551,0.094,6.781653619936782e-218,10,CHAF1A,CHAF1A,ENSNFUG00015009179,chromatin assembly factor 1 subunit A,ENSG00000167670,CHAF1A,chromatin assembly factor 1 subunit A
5.43047234851626e-220,0.6567085237419776,0.659,0.131,3.928946744151514e-216,10,AARS,AARS,ENSNFUG00015022393,alanyl-tRNA synthetase 1,ENSG00000090861,AARS1,alanyl-tRNA synthetase 1
1.6312141337783612e-217,1.6428071126745498,0.965,0.418,1.1801834257886444e-213,10,hspe1,hspe1,ENSNFUG00015004832,heat shock 10 protein 1,ENSG00000115541,HSPE1,heat shock protein family E (Hsp10) member 1
1.1768688306687079e-215,0.6054795615977623,0.575,0.097,8.514645989888102e-212,10,MRPS30,MRPS30,ENSNFUG00015024330,mitochondrial ribosomal protein S30,ENSG00000112996,MRPS30,mitochondrial ribosomal protein S30
4.178255135755882e-215,1.3565245195440232,0.998,0.94,3.0229675907193806e-211,10,RPLP2L,RPLP2L,ENSNFUG00015017532,60S acidic ribosomal protein P2-like,ENSG00000177600,RPLP2,ribosomal protein lateral stalk subunit P2
1.924725908205245e-214,0.6044260019985095,0.612,0.107,1.3925391945864947e-210,10,NOP16,NOP16,ENSNFUG00015020776,NOP16 nucleolar protein,ENSG00000048162,NOP16,NOP16 nucleolar protein
6.062277461209221e-214,0.7194486303341596,0.718,0.158,4.386057743184871e-210,10,PELO,PELO,ENSNFUG00015023099,pelota mRNA surveillance and ribosome rescue factor,ENSG00000152684,PELO,pelota mRNA surveillance and ribosome rescue factor
4.478612829734537e-213,1.3663552133039663,0.909,0.291,3.240276382312938e-209,10,C1QBP,C1QBP,ENSNFUG00015024961,complement C1q binding protein,ENSG00000108561,C1QBP,complement C1q binding protein
3.388058943174975e-212,1.619534768296881,0.952,0.455,2.4512606453870944e-208,10,GSTM3,GSTM3,ENSNFUG00015022289,glutathione S-transferase mu 3,ENSG00000134202,GSTM3,glutathione S-transferase mu 3
3.388058943174975e-212,1.619534768296881,0.952,0.455,2.4512606453870944e-208,10,GSTM3,GSTM3,ENSNFUG00015022304,glutathione S-transferase mu 3,ENSG00000134202,GSTM3,glutathione S-transferase mu 3
3.4597989615930053e-211,1.7363605067622623,0.993,0.663,2.5031645487125392e-207,10,rpl22l1,rpl22l1,ENSNFUG00015023357,ribosomal protein L22 like 1,ENSG00000163584,RPL22L1,ribosomal protein L22 like 1
9.063765642608883e-211,1.8765283363118037,0.993,0.915,6.557634442427526e-207,10,FTH1A,FTH1A,ENSNFUG00015017520,"ferritin, heavy subunit",ENSG00000167996,FTH1,ferritin heavy chain 1
9.063765642608883e-211,1.8765283363118037,0.993,0.915,6.557634442427526e-207,10,FTH1A,FTH1A,ENSNFUG00015024686,"ferritin, heavy subunit-like",ENSG00000167996,FTH1,ferritin heavy chain 1
1.1515920859758532e-208,0.6749236766553259,0.729,0.15,8.331768742035297e-205,10,timm8b,timm8b,ENSNFUG00015007108,translocase of inner mitochondrial membrane 8 homolog B,ENSG00000150779,TIMM8B,translocase of inner mitochondrial membrane 8 homolog B
2.0505916215039778e-208,0.5224978835383971,0.605,0.112,1.483603038158128e-204,10,MRPS24,MRPS24,ENSNFUG00015012040,mitochondrial ribosomal protein S24,ENSG00000062582,MRPS24,mitochondrial ribosomal protein S24
3.205711199256467e-208,0.5899509365658221,0.573,0.099,2.319332052662054e-204,10,MRPL13,MRPL13,ENSNFUG00015008204,mitochondrial ribosomal protein L13,ENSG00000172172,MRPL13,mitochondrial ribosomal protein L13
3.70217919044415e-208,1.3554901749416826,0.993,0.837,2.6785266442863426e-204,10,EEF2,EEF2,ENSNFUG00015023495,elongation factor 2-like,,NA,NA
1.5147233472666654e-207,0.9428369629569122,0.809,0.2,1.0959023417474324e-203,10,clns1a,clns1a,ENSNFUG00015008422,"chloride channel, nucleotide-sensitive, 1A",ENSG00000074201,CLNS1A,chloride nucleotide-sensitive channel 1A
4.7859170487908474e-207,1.288900312178553,0.911,0.305,3.462610984800178e-203,10,cct6a,cct6a,ENSNFUG00015006445,chaperonin containing TCP1 subunit 6A,ENSG00000132141,CCT6B,chaperonin containing TCP1 subunit 6B
7.730860838009829e-207,0.8166847919220899,0.61,0.114,5.593277816300111e-203,10,FEN1,FEN1,ENSNFUG00015004542,flap structure-specific endonuclease 1,ENSG00000168496,FEN1,flap structure-specific endonuclease 1
1.61327404631448e-206,0.6190729077200701,0.618,0.118,1.1672037725085263e-202,10,HADHAB,HADHAB,ENSNFUG00015020050,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha,ENSG00000084754,HADHA,hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit alpha
1.0161083941112887e-205,0.933229108002496,0.594,0.113,7.351544231395174e-202,10,DUT,DUT,ENSNFUG00015012340,deoxyuridine triphosphatase,ENSG00000128951,DUT,deoxyuridine triphosphatase
1.1207249300209688e-205,0.7513081562826742,0.794,0.182,8.1084448687017095e-202,10,POLR2E,POLR2E,ENSNFUG00015008738,RNA polymerase II subunit E,ENSG00000099817,POLR2E,"RNA polymerase II, I and III subunit E"
4.870935316595994e-205,0.6486721182545291,0.742,0.161,3.5241217015572014e-201,10,AIMP1,AIMP1,ENSNFUG00015002116,aminoacyl tRNA synthetase complex interacting multifunctional protein 1,ENSG00000164022,AIMP1,aminoacyl tRNA synthetase complex interacting multifunctional protein 1
8.765038423623646e-204,0.6442887834020914,0.551,0.093,6.341505299491709e-200,10,NCL,NCL,ENSNFUG00015016136,nucleolin-like,,NA,NA
8.765038423623646e-204,0.6442887834020914,0.551,0.093,6.341505299491709e-200,10,NCL,NCL,ENSNFUG00015025029,nucleolin,,NA,NA
5.59841346494838e-202,0.6382300413554156,0.701,0.145,4.0504521418901526e-198,10,zcchc9,zcchc9,ENSNFUG00015002885,zinc finger CCHC-type containing 9,ENSG00000131732,ZCCHC9,zinc finger CCHC-type containing 9
1.1479246105393226e-201,0.8368440610732346,0.803,0.191,8.305234557252e-198,10,MRPL11,MRPL11,ENSNFUG00015001617,mitochondrial ribosomal protein L11,ENSG00000174547,MRPL11,mitochondrial ribosomal protein L11
1.178711473243605e-200,1.0458255390335052,0.872,0.237,8.527977508917482e-197,10,PEBP1,PEBP1,ENSNFUG00015012315,phosphatidylethanolamine binding protein 1,,NA,NA
2.8818431109964175e-196,0.530877960696881,0.495,0.081,2.085013490805908e-192,10,NUP62L,NUP62L,ENSNFUG00015023502,nucleoporin 62,ENSG00000213024,NUP62,nucleoporin 62
8.667013187428432e-196,0.6822109195289101,0.72,0.156,6.2705840411044706e-192,10,MRPS33,MRPS33,ENSNFUG00015002842,mitochondrial ribosomal protein S33,ENSG00000090263,MRPS33,mitochondrial ribosomal protein S33
8.270089004039075e-192,0.9737430694093512,0.818,0.207,5.983409394422271e-188,10,NHP2,NHP2,ENSNFUG00015005456,NHP2 ribonucleoprotein,ENSG00000145912,NHP2,NHP2 ribonucleoprotein
5.269882256394411e-190,1.1631098730954115,0.996,0.923,3.812759812501356e-186,10,eef1g,eef1g,ENSNFUG00015003934,eukaryotic translation elongation factor 1 gamma,ENSG00000254772,EEF1G,eukaryotic translation elongation factor 1 gamma
9.809725698958474e-190,0.5734185383116652,0.568,0.108,7.097336543196456e-186,10,OLA.16066,OLA.16066,ENSNFUG00015001395,pyrroline-5-carboxylate reductase 1,ENSG00000255835,,novel protein
9.809725698958474e-190,0.5734185383116652,0.568,0.108,7.097336543196456e-186,10,OLA.16066,OLA.16066,ENSNFUG00015001395,pyrroline-5-carboxylate reductase 1,ENSG00000143811,PYCR2,pyrroline-5-carboxylate reductase 2
9.809725698958474e-190,0.5734185383116652,0.568,0.108,7.097336543196456e-186,10,OLA.16066,OLA.16066,ENSNFUG00015001395,pyrroline-5-carboxylate reductase 1,ENSG00000183010,PYCR1,pyrroline-5-carboxylate reductase 1
2.0181803089828593e-189,0.7555312949182562,0.718,0.166,1.4601534535490987e-185,10,PPIH,PPIH,ENSNFUG00015023794,peptidylprolyl isomerase H,ENSG00000171960,PPIH,peptidylprolyl isomerase H
2.040475008992263e-189,1.328113793134419,0.933,0.337,1.4762836690059023e-185,10,snu13a,snu13a,ENSNFUG00015014763,"SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5)",ENSG00000100138,SNU13,small nuclear ribonucleoprotein 13
3.2074928482274436e-187,0.5711786272620419,0.688,0.152,2.3206210756925553e-183,10,SF3B4,SF3B4,ENSNFUG00015013419,splicing factor 3b subunit 4,ENSG00000143368,SF3B4,splicing factor 3b subunit 4
8.067133490007592e-186,1.3234513539636112,0.911,0.322,5.8365710800204926e-182,10,snrpf,snrpf,ENSNFUG00015010592,small nuclear ribonucleoprotein polypeptide F,ENSG00000139343,SNRPF,small nuclear ribonucleoprotein polypeptide F
5.303061876109756e-181,1.1522221808748971,0.913,0.308,3.8367652673654086e-177,10,Nfu-g-1-011800,NA,NA,NA,NA,NA,NA
5.709155713634231e-180,0.6505618835916658,0.57,0.112,4.130574158814366e-176,10,nasp,nasp,ENSNFUG00015025195,nuclear autoantigenic sperm protein-like,ENSG00000132780,"NASP",nuclear autoantigenic sperm protein
6.8877103695421685e-180,0.5317179871346375,0.662,0.142,4.983258452363759e-176,10,ALDH6A1,ALDH6A1,ENSNFUG00015021782,aldehyde dehydrogenase 6 family member A1,ENSG00000119711,ALDH6A1,aldehyde dehydrogenase 6 family member A1
7.0678296781126195e-180,0.9102959717806641,0.807,0.204,5.11357477211448e-176,10,rrm2b,rrm2b,ENSNFUG00015013825,ribonucleotide reductase M2 b,ENSG00000048392,RRM2B,ribonucleotide reductase regulatory TP53 inducible subunit M2B
4.305769554245078e-178,0.5078282644964919,0.371,0.051,3.115224272496314e-174,10,OLA.8940,OLA.8940,ENSNFUG00015005742,"cytochrome c oxidase subunit 8B, mitochondrial",,NA,NA
5.239890459807515e-178,0.7748497794051804,0.824,0.227,3.791060747670737e-174,10,mrpl41,mrpl41,ENSNFUG00015012244,mitochondrial ribosomal protein L41,ENSG00000182154,MRPL41,mitochondrial ribosomal protein L41
9.26582109728923e-177,0.6755539450115571,0.74,0.186,6.703821563888757e-173,10,GATA1A,GATA1A,ENSNFUG00015015117,GATA-binding factor 2-like,,NA,NA
2.722734643116344e-176,1.0809550347659338,0.885,0.304,1.969898514294675e-172,10,OLA.5446,OLA.5446,ENSNFUG00015014258,"ES1 protein homolog, mitochondrial-like",,NA,NA
2.8151940419857295e-176,0.588181441780651,0.659,0.146,2.0367928893766752e-172,10,PBDC1,PBDC1,ENSNFUG00015005809,polysaccharide biosynthesis domain containing 1,ENSG00000102390,PBDC1,polysaccharide biosynthesis domain containing 1
3.763190555219694e-176,0.578849520245836,0.716,0.164,2.7226683667014486e-172,10,CMC1,CMC1,ENSNFUG00015004826,C-X9-C motif containing 1,,NA,NA
1.3072466845220055e-172,0.7240704289202073,0.495,0.096,9.45792976251671e-169,10,sptb,sptb,ENSNFUG00015025285,"spectrin beta chain, erythrocytic-like",ENSG00000070182,SPTB,"spectrin beta, erythrocytic"
3.781223375444871e-170,0.8588789685342304,1,0.995,2.735715112134364e-166,10,RPSA,RPSA,ENSNFUG00015001374,ribosomal protein SA,ENSG00000288920,RPSAP58,ribosomal protein SA pseudogene 58
3.781223375444871e-170,0.8588789685342304,1,0.995,2.735715112134364e-166,10,RPSA,RPSA,ENSNFUG00015001374,ribosomal protein SA,ENSG00000168028,RPSA,ribosomal protein SA
4.2012405321766604e-169,0.6377734413634306,0.536,0.115,3.039597525029814e-165,10,EPOR,EPOR,ENSNFUG00015002841,erythropoietin receptor,ENSG00000187266,EPOR,erythropoietin receptor
